VertexFrom VertexTo TimeStart TimeStop
VehicleFlowEastToWest7_18 VehicleFlowWestToEast723 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToNorth78 23 23
VehicleFlowEastToWest7_18 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest7_18 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest7_18 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToEast7_028 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest7_18 VehicleFlowWestToEast7_027 23 23
VehicleFlowEastToWest7_18 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest7_18 VehicleFlowEastToWest7_19 23 23
VehicleFlowEastToWest7_18 VehicleFlowEastToWest7_011 23 23
VehicleFlowEastToWest7_18 VehicleFlowEastToWest710 23 23
VehicleFlowEastToWest7_18 VehicleFlowNorthToWest79 23 23
VehicleFlowEastToWest7_19 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast724 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast721 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast723 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToNorth78 23 23
VehicleFlowEastToWest7_19 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest7_19 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest7_19 BusFlowEastWest61 23 23
VehicleFlowEastToWest7_19 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast7_028 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest7_19 VehicleFlowWestToEast7_027 23 23
VehicleFlowEastToWest7_19 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToWest7_18 23 23
VehicleFlowEastToWest7_19 VehicleFlowNorthToSouth74 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToWest7_011 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToWest7_012 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToWest710 23 23
VehicleFlowEastToWest7_19 VehicleFlowEastToWest711 23 23
VehicleFlowEastToWest7_19 VehicleFlowNorthToWest79 23 23
VehicleFlowSouthToEast75 VehicleFlowEastToWest7_113 23 23
VehicleFlowSouthToEast75 VehicleFlowWestToEast78 23 23
VehicleFlowSouthToEast75 VehicleFlowWestToEast76 23 23
VehicleFlowSouthToEast75 VehicleFlowWestToEast77 23 23
VehicleFlowSouthToEast74 VehicleFlowEastToWest7_114 23 23
VehicleFlowSouthToEast74 VehicleFlowWestToEast7_09 23 23
VehicleFlowSouthToEast74 VehicleFlowWestToEast7_08 23 23
VehicleFlowSouthToEast74 VehicleFlowWestToEast7_011 23 23
VehicleFlowSouthToEast74 VehicleFlowWestToEast7_010 23 23
VehicleFlowSouthToEast74 VehicleFlowWestToEast75 23 23
VehicleFlowEastToWest78 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest77 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest7_17 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest7_09 23 23
VehicleFlowEastToWest78 VehicleFlowEastToWest7_08 23 23
VehicleFlowEastToWest78 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest78 VehicleFlowWestToEast728 23 23
VehicleFlowEastToWest79 VehicleFlowWestToEast727 23 23
VehicleFlowEastToWest79 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest77 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest7_17 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest7_09 23 23
VehicleFlowEastToWest79 VehicleFlowEastToWest7_08 23 23
VehicleFlowEastToWest79 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest79 VehicleFlowNorthToWest78 23 23
VehicleFlowEastToWest79 VehicleFlowWestToEast728 23 23
VehicleFlowEastToWest76 VehicleFlowSouthToWest75 23 23
VehicleFlowEastToWest76 VehicleFlowEastToWest7_14 23 23
VehicleFlowEastToWest76 VehicleFlowEastToWest7_15 23 23
VehicleFlowEastToWest76 VehicleFlowEastToWest7_07 23 23
VehicleFlowEastToWest76 VehicleFlowNorthToWest77 23 23
VehicleFlowEastToWest77 VehicleFlowWestToEast729 23 23
VehicleFlowEastToWest77 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest77 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest77 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest77 VehicleFlowEastToWest7_08 23 23
VehicleFlowEastToWest77 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest77 VehicleFlowWestToEast728 23 23
VehicleFlowEastToWest7_14 VehicleFlowSouthToWest75 23 23
VehicleFlowEastToWest7_14 VehicleFlowEastToWest76 23 23
VehicleFlowEastToWest7_14 VehicleFlowEastToWest7_15 23 23
VehicleFlowEastToWest7_14 VehicleFlowEastToWest7_07 23 23
VehicleFlowEastToWest7_15 VehicleFlowSouthToWest75 23 23
VehicleFlowEastToWest7_15 VehicleFlowEastToWest76 23 23
VehicleFlowEastToWest7_15 VehicleFlowEastToWest7_14 23 23
VehicleFlowEastToWest7_15 VehicleFlowEastToWest7_07 23 23
VehicleFlowEastToWest7_15 VehicleFlowNorthToWest77 23 23
VehicleFlowEastToWest7_16 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest77 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest7_17 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest7_09 23 23
VehicleFlowEastToWest7_16 VehicleFlowEastToWest7_08 23 23
VehicleFlowEastToWest7_16 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest7_16 VehicleFlowWestToEast728 23 23
VehicleFlowEastToWest7_17 VehicleFlowWestToEast727 23 23
VehicleFlowEastToWest7_17 VehicleFlowSouthToWest77 23 23
VehicleFlowEastToWest7_17 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest7_17 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest7_17 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest7_17 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest7_17 VehicleFlowEastToWest7_010 23 23
VehicleFlowEastToWest7_17 VehicleFlowEastToWest7_09 23 23
VehicleFlowEastToWest7_17 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest7_17 VehicleFlowNorthToWest78 23 23
VehicleFlowNorthToSouth74 VehicleFlowWestToNorth77 23 23
VehicleFlowNorthToSouth74 VehicleFlowSouthToWest78 23 23
VehicleFlowNorthToSouth74 BusFlowEastWest61 23 23
VehicleFlowNorthToSouth74 VehicleFlowNorthToEast76 23 23
VehicleFlowNorthToSouth74 VehicleFlowEastToWest7_19 23 23
VehicleFlowNorthToSouth74 VehicleFlowEastToWest7_011 23 23
VehicleFlowNorthToSouth74 VehicleFlowSouthToNorth77 23 23
VehicleFlowNorthToSouth74 VehicleFlowNorthToWest79 23 23
VehicleFlowNorthToSouth74 VehicleFlowNorthToWest710 23 23
VehicleFlowWestToEast78 VehicleFlowEastToWest7_113 23 23
VehicleFlowWestToEast78 VehicleFlowWestToEast7_015 23 23
VehicleFlowWestToEast78 VehicleFlowSouthToEast75 23 23
VehicleFlowWestToEast78 VehicleFlowWestToEast76 23 23
VehicleFlowWestToEast78 VehicleFlowWestToEast79 23 23
VehicleFlowWestToEast76 VehicleFlowEastToWest7_113 23 23
VehicleFlowWestToEast76 VehicleFlowSouthToEast75 23 23
VehicleFlowWestToEast76 VehicleFlowWestToEast78 23 23
VehicleFlowWestToEast76 VehicleFlowWestToEast77 23 23
VehicleFlowWestToEast77 VehicleFlowWestToEast7_08 23 23
VehicleFlowWestToEast77 VehicleFlowSouthToEast75 23 23
VehicleFlowWestToEast77 VehicleFlowWestToEast76 23 23
VehicleFlowWestToEast75 VehicleFlowEastToWest7_114 23 23
VehicleFlowWestToEast75 VehicleFlowWestToEast7_08 23 23
VehicleFlowWestToEast75 VehicleFlowWestToEast7_011 23 23
VehicleFlowWestToEast75 VehicleFlowWestToEast7_010 23 23
VehicleFlowWestToEast75 VehicleFlowSouthToEast74 23 23
VehicleFlowEastToWest7_011 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast724 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast721 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast723 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToNorth78 23 23
VehicleFlowEastToWest7_011 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest7_011 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest7_011 BusFlowEastWest61 23 23
VehicleFlowEastToWest7_011 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast7_028 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest7_011 VehicleFlowWestToEast7_027 23 23
VehicleFlowEastToWest7_011 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToWest7_18 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToWest7_19 23 23
VehicleFlowEastToWest7_011 VehicleFlowNorthToSouth74 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToWest7_012 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToWest710 23 23
VehicleFlowEastToWest7_011 VehicleFlowEastToWest711 23 23
VehicleFlowEastToWest7_011 VehicleFlowNorthToWest79 23 23
VehicleFlowEastToWest7_010 VehicleFlowWestToEast727 23 23
VehicleFlowEastToWest7_010 VehicleFlowWestToEast726 23 23
VehicleFlowEastToWest7_010 VehicleFlowSouthToWest77 23 23
VehicleFlowEastToWest7_010 VehicleFlowEastToWest7_17 23 23
VehicleFlowEastToWest7_010 VehicleFlowEastToWest7_09 23 23
VehicleFlowEastToWest7_010 VehicleFlowNorthToWest78 23 23
VehicleFlowEastToWest7_013 VehicleFlowNorthToEast75 23 23
VehicleFlowEastToWest7_013 VehicleFlowEastToWest7_111 23 23
VehicleFlowEastToWest7_013 VehicleFlowWestToEast7_023 23 23
VehicleFlowEastToWest7_013 VehicleFlowSouthToEast78 23 23
VehicleFlowEastToWest7_013 VehicleFlowWestToEast718 23 23
VehicleFlowEastToWest7_013 VehicleFlowEastToWest712 23 23
VehicleFlowEastToWest7_012 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast721 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast720 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast723 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest7_012 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest7_012 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest7_012 BusFlowEastWest61 23 23
VehicleFlowEastToWest7_012 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest7_012 VehicleFlowNorthToEast75 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToWest7_110 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_025 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_027 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_022 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast7_023 23 23
VehicleFlowEastToWest7_012 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest7_012 VehicleFlowSouthToEast78 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast718 23 23
VehicleFlowEastToWest7_012 VehicleFlowWestToEast719 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToWest7_19 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToWest7_011 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToWest711 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToWest712 23 23
VehicleFlowEastToWest7_012 VehicleFlowEastToNorth75 23 23
VehicleFlowEastToWest7_012 VehicleFlowNorthToWest79 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_015 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_014 23 23
VehicleFlowEastToWest7_015 VehicleFlowNorthToEast73 23 23
VehicleFlowEastToWest7_015 VehicleFlowNorthToEast74 23 23
VehicleFlowEastToWest7_015 VehicleFlowSouthToEast76 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_013 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_012 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_017 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast7_016 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast714 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast710 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast711 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast713 23 23
VehicleFlowEastToWest7_015 VehicleFlowEastToWest714 23 23
VehicleFlowEastToWest7_015 VehicleFlowWestToEast79 23 23
VehicleFlowEastToWest7_014 VehicleFlowEastToWest7_112 23 23
VehicleFlowEastToWest7_014 VehicleFlowWestToEast7_020 23 23
VehicleFlowEastToWest7_014 VehicleFlowWestToEast7_021 23 23
VehicleFlowEastToWest7_014 VehicleFlowSouthToEast77 23 23
VehicleFlowEastToWest7_014 VehicleFlowWestToEast715 23 23
VehicleFlowEastToWest7_014 VehicleFlowWestToEast716 23 23
VehicleFlowEastToWest7_014 VehicleFlowEastToWest713 23 23
VehicleFlowEastToWest7_014 VehicleFlowEastToNorth76 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_014 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_019 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_018 23 23
VehicleFlowEastToWest714 VehicleFlowNorthToEast73 23 23
VehicleFlowEastToWest714 VehicleFlowNorthToEast74 23 23
VehicleFlowEastToWest714 VehicleFlowSouthToEast76 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_013 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_012 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_017 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast7_016 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast714 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast710 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast711 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast712 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast713 23 23
VehicleFlowEastToWest714 VehicleFlowEastToWest7_015 23 23
VehicleFlowEastToWest714 VehicleFlowWestToEast79 23 23
VehicleFlowWestToEast79 VehicleFlowEastToWest7_113 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_015 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_014 23 23
VehicleFlowWestToEast79 VehicleFlowNorthToEast74 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_013 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_012 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_017 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast7_016 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast714 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast710 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast711 23 23
VehicleFlowWestToEast79 VehicleFlowWestToEast78 23 23
VehicleFlowWestToEast79 VehicleFlowEastToWest7_015 23 23
VehicleFlowWestToEast79 VehicleFlowEastToWest714 23 23
VehicleFlowEastToWest710 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast724 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast721 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast723 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest710 VehicleFlowWestToNorth78 23 23
VehicleFlowEastToWest710 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest710 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest710 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast7_028 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest710 VehicleFlowWestToEast7_027 23 23
VehicleFlowEastToWest710 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest710 VehicleFlowEastToWest7_18 23 23
VehicleFlowEastToWest710 VehicleFlowEastToWest7_19 23 23
VehicleFlowEastToWest710 VehicleFlowEastToWest7_011 23 23
VehicleFlowEastToWest710 VehicleFlowNorthToWest79 23 23
VehicleFlowEastToWest711 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast721 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast720 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast722 23 23
VehicleFlowEastToWest711 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest711 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest711 BusFlowEastWest61 23 23
VehicleFlowEastToWest711 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToWest711 VehicleFlowNorthToEast75 23 23
VehicleFlowEastToWest711 VehicleFlowEastToWest7_110 23 23
VehicleFlowEastToWest711 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast7_025 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast7_022 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast7_023 23 23
VehicleFlowEastToWest711 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest711 VehicleFlowSouthToEast78 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast718 23 23
VehicleFlowEastToWest711 VehicleFlowWestToEast719 23 23
VehicleFlowEastToWest711 VehicleFlowEastToWest7_19 23 23
VehicleFlowEastToWest711 VehicleFlowEastToWest7_011 23 23
VehicleFlowEastToWest711 VehicleFlowEastToWest7_012 23 23
VehicleFlowEastToWest711 VehicleFlowEastToWest712 23 23
VehicleFlowEastToWest711 VehicleFlowEastToNorth75 23 23
VehicleFlowEastToWest711 VehicleFlowNorthToWest79 23 23
VehicleFlowEastToWest712 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast720 23 23
VehicleFlowEastToWest712 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToWest712 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToWest712 BusFlowEastWest61 23 23
VehicleFlowEastToWest712 VehicleFlowNorthToEast75 23 23
VehicleFlowEastToWest712 VehicleFlowEastToWest7_110 23 23
VehicleFlowEastToWest712 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast7_025 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast7_022 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast7_023 23 23
VehicleFlowEastToWest712 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToWest712 VehicleFlowSouthToEast78 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast718 23 23
VehicleFlowEastToWest712 VehicleFlowWestToEast719 23 23
VehicleFlowEastToWest712 VehicleFlowEastToWest7_013 23 23
VehicleFlowEastToWest712 VehicleFlowEastToWest7_012 23 23
VehicleFlowEastToWest712 VehicleFlowEastToWest711 23 23
VehicleFlowEastToWest712 VehicleFlowEastToNorth75 23 23
VehicleFlowEastToWest713 VehicleFlowEastToWest7_014 23 23
VehicleFlowEastToWest713 VehicleFlowEastToNorth76 23 23
VehicleFlowEastToWest7_07 VehicleFlowSouthToWest75 23 23
VehicleFlowEastToWest7_07 VehicleFlowEastToWest76 23 23
VehicleFlowEastToWest7_07 VehicleFlowEastToWest7_14 23 23
VehicleFlowEastToWest7_07 VehicleFlowEastToWest7_15 23 23
VehicleFlowEastToWest7_07 VehicleFlowNorthToWest77 23 23
VehicleFlowEastToWest7_09 VehicleFlowWestToEast727 23 23
VehicleFlowEastToWest7_09 VehicleFlowSouthToWest77 23 23
VehicleFlowEastToWest7_09 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest7_09 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest7_09 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest7_09 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest7_09 VehicleFlowEastToWest7_17 23 23
VehicleFlowEastToWest7_09 VehicleFlowEastToWest7_010 23 23
VehicleFlowEastToWest7_09 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest7_09 VehicleFlowNorthToWest78 23 23
VehicleFlowEastToWest7_08 VehicleFlowWestToEast729 23 23
VehicleFlowEastToWest7_08 VehicleFlowSouthToWest76 23 23
VehicleFlowEastToWest7_08 VehicleFlowEastToWest78 23 23
VehicleFlowEastToWest7_08 VehicleFlowEastToWest79 23 23
VehicleFlowEastToWest7_08 VehicleFlowEastToWest77 23 23
VehicleFlowEastToWest7_08 VehicleFlowEastToWest7_16 23 23
VehicleFlowEastToWest7_08 VehicleFlowWestToNorth710 23 23
VehicleFlowEastToWest7_08 VehicleFlowWestToEast728 23 23
VehicleFlowWestToNorth710 VehicleFlowWestToEast727 23 23
VehicleFlowWestToNorth710 VehicleFlowSouthToWest76 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest78 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest79 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest77 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest7_16 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest7_17 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest7_09 23 23
VehicleFlowWestToNorth710 VehicleFlowEastToWest7_08 23 23
VehicleFlowWestToNorth710 VehicleFlowWestToEast728 23 23
VehicleFlowEastToNorth76 VehicleFlowEastToWest7_112 23 23
VehicleFlowEastToNorth76 VehicleFlowWestToEast715 23 23
VehicleFlowEastToNorth76 VehicleFlowWestToEast716 23 23
VehicleFlowEastToNorth76 VehicleFlowEastToWest7_014 23 23
VehicleFlowEastToNorth76 VehicleFlowEastToWest713 23 23
VehicleFlowEastToNorth75 VehicleFlowSouthToNorth78 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast721 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast720 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast722 23 23
VehicleFlowEastToNorth75 VehicleFlowSouthToWest79 23 23
VehicleFlowEastToNorth75 VehicleFlowSouthToWest78 23 23
VehicleFlowEastToNorth75 BusFlowEastWest61 23 23
VehicleFlowEastToNorth75 VehicleFlowNorthToEast76 23 23
VehicleFlowEastToNorth75 VehicleFlowNorthToEast75 23 23
VehicleFlowEastToNorth75 VehicleFlowEastToWest7_110 23 23
VehicleFlowEastToNorth75 VehicleFlowEastToSouth72 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast7_024 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast7_025 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast7_026 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast7_022 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast7_023 23 23
VehicleFlowEastToNorth75 VehicleFlowSouthToEast79 23 23
VehicleFlowEastToNorth75 VehicleFlowSouthToEast78 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast718 23 23
VehicleFlowEastToNorth75 VehicleFlowWestToEast719 23 23
VehicleFlowEastToNorth75 VehicleFlowEastToWest7_012 23 23
VehicleFlowEastToNorth75 VehicleFlowEastToWest711 23 23
VehicleFlowEastToNorth75 VehicleFlowEastToWest712 23 23
VehicleFlowEastToNorth75 VehicleFlowNorthToWest79 23 23
VehicleFlowSouthToNorth77 VehicleFlowWestToNorth77 23 23
VehicleFlowSouthToNorth77 VehicleFlowNorthToSouth74 23 23
VehicleFlowSouthToNorth77 VehicleFlowNorthToWest710 23 23
VehicleFlowNorthToWest77 VehicleFlowSouthToWest75 23 23
VehicleFlowNorthToWest77 VehicleFlowEastToWest76 23 23
VehicleFlowNorthToWest77 VehicleFlowEastToWest7_15 23 23
VehicleFlowNorthToWest77 VehicleFlowEastToWest7_07 23 23
VehicleFlowNorthToWest79 VehicleFlowSouthToNorth78 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast724 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast721 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast723 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast722 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToNorth78 23 23
VehicleFlowNorthToWest79 VehicleFlowSouthToWest79 23 23
VehicleFlowNorthToWest79 VehicleFlowSouthToWest78 23 23
VehicleFlowNorthToWest79 BusFlowEastWest61 23 23
VehicleFlowNorthToWest79 VehicleFlowNorthToEast76 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToWest7_110 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToSouth72 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast7_028 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast7_024 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast7_025 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast7_026 23 23
VehicleFlowNorthToWest79 VehicleFlowWestToEast7_027 23 23
VehicleFlowNorthToWest79 VehicleFlowSouthToEast79 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToWest7_18 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToWest7_19 23 23
VehicleFlowNorthToWest79 VehicleFlowNorthToSouth74 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToWest7_011 23 23
VehicleFlowNorthToWest79 VehicleFlowEastToWest7_012 23 23
